,subagencia,fecha,precioLitro,precioLitro,precioLitro
42560,SAG Puruandiro,2018-02-21,18.69,18.68,18.686666666666667
42561,SAG Puruandiro,2018-02-22,19.42,18.68,18.926666666666666
42562,SAG Puruandiro,2018-02-24,19.48,18.75,19.006666666666664
42563,SAG Puruandiro,2018-02-27,18.75,18.75,18.75
42564,SAG Puruandiro,2018-02-28,18.85,18.75,18.8
42565,SAG Puruandiro,2018-03-01,19.57,18.75,19.16
42566,SAG Puruandiro,2018-03-05,19.57,19.57,19.57
42567,SAG Puruandiro,2018-03-06,18.88,18.87,18.876666666666665
42568,SAG Puruandiro,2018-03-07,18.88,18.87,18.873333333333335
42569,SAG Puruandiro,2018-03-08,19.54,19.54,19.54
42570,SAG Puruandiro,2018-03-09,18.88,18.87,18.875
42571,SAG Puruandiro,2018-03-10,19.5,19.5,19.5
42572,SAG Puruandiro,2018-03-13,18.87,18.87,18.87
42573,SAG Puruandiro,2018-03-14,19.53,18.87,19.093333333333334
42574,SAG Puruandiro,2018-03-15,18.87,18.87,18.87
42575,SAG Puruandiro,2018-03-16,18.88,18.88,18.88
42576,SAG Puruandiro,2018-03-17,19.56,18.88,19.333333333333332
42577,SAG Puruandiro,2018-03-20,19.56,18.87,19.215
42578,SAG Puruandiro,2018-03-21,19.52,18.87,19.195
42579,SAG Puruandiro,2018-03-22,18.9,18.87,18.8925
42580,SAG Puruandiro,2018-03-23,18.9,18.87,18.88
42581,SAG Puruandiro,2018-03-25,18.87,18.87,18.87
42582,SAG Puruandiro,2018-03-26,19.6,19.6,19.6
42583,SAG Puruandiro,2018-03-27,18.92,18.87,18.895000000000003
42584,SAG Puruandiro,2018-03-28,19.61,18.87,19.240000000000002
42585,SAG Puruandiro,2018-03-29,18.92,18.87,18.895000000000003
42586,SAG Puruandiro,2018-04-02,19.6,18.87,19.235
42587,SAG Puruandiro,2018-04-03,18.92,18.87,18.886666666666667
42588,SAG Puruandiro,2018-04-04,19.58,18.92,19.25
42589,SAG Puruandiro,2018-04-05,18.87,18.87,18.87
42590,SAG Puruandiro,2018-04-06,18.87,18.87,18.87
42591,SAG Puruandiro,2018-04-07,19.58,18.92,19.14
42592,SAG Puruandiro,2018-04-09,18.87,18.87,18.87
42593,SAG Puruandiro,2018-04-10,18.92,18.87,18.895000000000003
42594,SAG Puruandiro,2018-04-11,19.57,18.87,19.22
42595,SAG Puruandiro,2018-04-12,18.92,18.92,18.92
42596,SAG Puruandiro,2018-04-13,18.87,18.87,18.87
42597,SAG Puruandiro,2018-04-14,18.94,18.94,18.94
42598,SAG Puruandiro,2018-04-16,19.59,19.59,19.59
42599,SAG Puruandiro,2018-04-17,18.87,18.87,18.87
42600,SAG Puruandiro,2018-04-18,18.94,18.87,18.893333333333334
42601,SAG Puruandiro,2018-04-19,19.59,18.87,19.133333333333336
42602,SAG Puruandiro,2018-04-20,18.87,18.87,18.87
42603,SAG Puruandiro,2018-04-23,19.62,18.95,19.285
42604,SAG Puruandiro,2018-04-25,19.65,18.87,19.064999999999998
42605,SAG Puruandiro,2018-04-26,18.97,18.89,18.93
42606,SAG Puruandiro,2018-04-27,18.97,18.97,18.97
42607,SAG Puruandiro,2018-04-28,19.65,18.89,19.169999999999998
42608,SAG Puruandiro,2018-04-30,18.89,18.89,18.89
42609,SAG Puruandiro,2018-05-02,19.68,19.68,19.68
42610,SAG Puruandiro,2018-05-03,19.02,18.89,18.955
42611,SAG Puruandiro,2018-05-04,19.7,19.7,19.7
42612,SAG Puruandiro,2018-05-05,19.02,19.0,19.009999999999998
42613,SAG Puruandiro,2018-05-08,19.0,19.0,19.0
42614,SAG Puruandiro,2018-05-09,19.73,19.05,19.39
42615,SAG Puruandiro,2018-05-10,19.05,19.0,19.025
42616,SAG Puruandiro,2018-05-11,19.74,19.74,19.74
42617,SAG Puruandiro,2018-05-12,19.05,19.0,19.03333333333333
42618,SAG Puruandiro,2018-05-13,19.0,19.0,19.0
42619,SAG Puruandiro,2018-05-15,19.0,19.0,19.0
42620,SAG Puruandiro,2018-05-16,19.0,19.0,19.0
42621,SAG Puruandiro,2018-05-17,19.79,19.0,19.215
42622,SAG Puruandiro,2018-05-19,19.81,19.0,19.2375
42623,SAG Puruandiro,2018-05-21,19.07,19.07,19.07
42624,SAG Puruandiro,2018-05-23,19.82,19.0,19.2225
42625,SAG Puruandiro,2018-05-24,19.07,19.07,19.07
42626,SAG Puruandiro,2018-05-26,19.05,19.05,19.05
42627,SAG Puruandiro,2018-05-28,19.86,19.05,19.2575
42628,SAG Puruandiro,2018-05-30,19.88,19.05,19.333333333333332
42629,SAG Puruandiro,2018-06-02,19.05,19.05,19.05
42630,SAG Puruandiro,2018-06-04,19.9,19.12,19.509999999999998
42631,SAG Puruandiro,2018-06-05,19.05,19.05,19.05
42632,SAG Puruandiro,2018-06-06,19.96,19.05,19.314999999999998
42633,SAG Puruandiro,2018-06-07,19.2,19.2,19.2
42634,SAG Puruandiro,2018-06-08,19.05,19.05,19.05
42635,SAG Puruandiro,2018-06-09,19.05,19.05,19.05
42636,SAG Puruandiro,2018-06-11,19.99,19.2,19.595
42637,SAG Puruandiro,2018-06-13,19.05,19.05,19.05
42638,SAG Puruandiro,2018-06-14,20.03,19.2,19.407500000000002
42639,SAG Puruandiro,2018-06-15,19.81,19.81,19.81
42640,SAG Puruandiro,2018-06-16,19.29,19.2,19.244999999999997
42641,SAG Puruandiro,2018-06-20,19.3,19.29,19.296666666666667
42642,SAG Puruandiro,2018-06-21,20.11,19.3,19.583333333333332
42643,SAG Puruandiro,2018-06-22,19.93,19.93,19.93
42644,SAG Puruandiro,2018-06-23,19.34,19.3,19.330000000000002
42645,SAG Puruandiro,2018-06-25,19.34,19.34,19.34
42646,SAG Puruandiro,2018-06-27,20.13,19.34,19.537499999999998
42647,SAG Puruandiro,2018-06-28,19.42,19.42,19.42
42648,SAG Puruandiro,2018-06-29,19.42,19.34,19.380000000000003
42649,SAG Puruandiro,2018-07-03,20.18,19.42,19.8
42650,SAG Puruandiro,2018-07-04,20.24,19.42,19.6425
42651,SAG Puruandiro,2018-07-05,19.55,19.48,19.515
42652,SAG Puruandiro,2018-07-09,20.23,19.54,19.884999999999998
42653,SAG Puruandiro,2018-07-10,19.51,19.51,19.51
42654,SAG Puruandiro,2018-07-11,20.34,19.51,19.759999999999998
42655,SAG Puruandiro,2018-07-12,19.68,19.5,19.563333333333333
42656,SAG Puruandiro,2018-07-14,20.46,19.72,20.09
42657,SAG Puruandiro,2018-07-16,19.5,19.5,19.5
42658,SAG Puruandiro,2018-07-17,19.72,19.72,19.72
42659,SAG Puruandiro,2018-07-18,20.54,19.55,19.798333333333332
42660,SAG Puruandiro,2018-07-21,19.8,19.8,19.8
42661,SAG Puruandiro,2018-07-24,19.7,19.7,19.7
42662,SAG Puruandiro,2018-07-25,20.65,18.96,19.79857142857143
42663,SAG Puruandiro,2018-07-26,19.7,18.8,19.25
42664,SAG Puruandiro,2018-07-28,19.94,18.96,19.6275
42665,SAG Puruandiro,2018-07-30,19.8,19.8,19.8
42666,SAG Puruandiro,2018-07-31,19.8,19.8,19.8
42667,SAG Puruandiro,2018-08-01,19.85,19.85,19.85
42668,SAG Puruandiro,2018-08-02,20.85,19.13,19.9675
42669,SAG Puruandiro,2018-08-03,20.04,19.9,19.946666666666665
42670,SAG Puruandiro,2018-08-04,19.0,19.0,19.0
42671,SAG Puruandiro,2018-08-06,20.95,20.95,20.95
42672,SAG Puruandiro,2018-08-07,20.01,20.01,20.01
42673,SAG Puruandiro,2018-08-08,20.11,19.1,19.832500000000003
42674,SAG Puruandiro,2018-08-09,21.0,20.01,20.413333333333338
42675,SAG Puruandiro,2018-08-13,20.86,20.23,20.44
42676,SAG Puruandiro,2018-08-14,20.13,19.22,19.674999999999997
42677,SAG Puruandiro,2018-08-15,20.16,19.25,19.856666666666666
42678,SAG Puruandiro,2018-08-16,20.99,20.16,20.459999999999997
42679,SAG Puruandiro,2018-08-18,20.23,20.23,20.23
42680,SAG Puruandiro,2018-08-20,20.23,20.16,20.195
42681,SAG Puruandiro,2018-08-21,21.0,21.0,21.0
42682,SAG Puruandiro,2018-08-22,20.23,20.16,20.188
42683,SAG Puruandiro,2018-08-24,20.16,20.16,20.16
42684,SAG Puruandiro,2018-08-26,19.42,19.42,19.42
42685,SAG Puruandiro,2018-08-27,21.06,21.06,21.06
42686,SAG Puruandiro,2018-08-28,20.28,19.25,20.002
42687,SAG Puruandiro,2018-08-29,20.28,20.16,20.2
42688,SAG Puruandiro,2018-08-30,20.28,20.16,20.25
42689,SAG Puruandiro,2018-09-01,20.39,20.16,20.275
42690,SAG Puruandiro,2018-09-03,20.18,19.35,19.765
42691,SAG Puruandiro,2018-09-04,21.17,21.17,21.17
42692,SAG Puruandiro,2018-09-05,20.23,20.23,20.23
42693,SAG Puruandiro,2018-09-06,20.39,20.23,20.33666666666667
42694,SAG Puruandiro,2018-09-07,20.39,20.39,20.39
42695,SAG Puruandiro,2018-09-08,20.39,20.39,20.39
42696,SAG Puruandiro,2018-09-11,21.21,19.4,20.296666666666667
42697,SAG Puruandiro,2018-09-12,20.39,20.28,20.3625
42698,SAG Puruandiro,2018-09-13,20.32,20.32,20.32
42699,SAG Puruandiro,2018-09-15,20.55,20.55,20.55
42700,SAG Puruandiro,2018-09-17,20.32,20.32,20.32
42701,SAG Puruandiro,2018-09-18,21.24,20.32,20.78
42702,SAG Puruandiro,2018-09-19,20.55,20.32,20.39666666666667
42703,SAG Puruandiro,2018-09-20,20.55,20.55,20.55
42704,SAG Puruandiro,2018-09-21,20.55,20.55,20.55
42705,SAG Puruandiro,2018-09-22,20.55,20.34,20.48
42706,SAG Puruandiro,2018-09-23,20.34,20.34,20.34
42707,SAG Puruandiro,2018-09-24,20.34,20.34,20.34
42708,SAG Puruandiro,2018-09-25,21.29,21.29,21.29
42709,SAG Puruandiro,2018-09-26,20.6,20.34,20.47
42710,SAG Puruandiro,2018-09-27,20.6,20.36,20.48
42711,SAG Puruandiro,2018-09-28,19.48,19.48,19.48
42712,SAG Puruandiro,2018-09-29,20.6,20.6,20.6
42713,SAG Puruandiro,2018-10-01,20.36,20.36,20.36
42714,SAG Puruandiro,2018-10-02,19.81,19.81,19.81
42715,SAG Puruandiro,2018-10-03,20.71,20.36,20.593333333333334
42716,SAG Puruandiro,2018-10-04,20.71,20.41,20.51
42717,SAG Puruandiro,2018-10-10,20.71,20.55,20.630000000000003
42718,SAG Puruandiro,2018-10-11,19.63,19.63,19.63
42719,SAG Puruandiro,2018-10-12,20.55,20.55,20.55
42720,SAG Puruandiro,2018-10-13,20.89,20.55,20.776666666666667
42721,SAG Puruandiro,2018-10-17,20.89,20.65,20.77
42722,SAG Puruandiro,2018-10-18,20.89,20.65,20.77
42723,SAG Puruandiro,2018-10-20,20.89,19.68,20.486666666666668
42724,SAG Puruandiro,2018-10-22,20.7,20.7,20.7
42725,SAG Puruandiro,2018-10-23,20.75,20.75,20.75
42726,SAG Puruandiro,2018-10-24,20.89,20.75,20.82
42727,SAG Puruandiro,2018-10-25,20.89,20.89,20.89
42728,SAG Puruandiro,2018-10-26,19.73,19.73,19.73
42729,SAG Puruandiro,2018-10-27,20.8,20.8,20.8
42730,SAG Puruandiro,2018-10-29,20.8,20.8,20.8
42731,SAG Puruandiro,2018-10-30,20.8,20.8,20.8
42732,SAG Puruandiro,2018-11-01,20.8,20.8,20.8
42733,SAG Puruandiro,2018-11-02,21.05,21.05,21.05
42734,SAG Puruandiro,2018-11-03,21.05,21.05,21.05
42735,SAG Puruandiro,2018-11-05,21.05,19.74,20.53
42736,SAG Puruandiro,2018-11-06,20.8,20.8,20.8
42737,SAG Puruandiro,2018-11-07,20.85,20.85,20.85
42738,SAG Puruandiro,2018-11-08,21.05,21.05,21.05
42739,SAG Puruandiro,2018-11-09,21.05,20.85,20.950000000000003
42740,SAG Puruandiro,2018-11-10,21.05,19.74,20.613333333333333
42741,SAG Puruandiro,2018-11-12,21.05,20.85,20.916666666666668
42742,SAG Puruandiro,2018-11-14,21.05,19.74,20.777142857142856
42743,SAG Puruandiro,2018-11-15,20.85,20.85,20.85
42744,SAG Puruandiro,2018-11-16,21.05,21.05,21.05
42745,SAG Puruandiro,2018-11-17,21.05,20.85,20.950000000000003
42746,SAG Puruandiro,2018-11-19,19.99,19.99,19.99
42747,SAG Puruandiro,2018-11-20,21.05,21.05,21.05
42748,SAG Puruandiro,2018-11-21,21.05,20.85,20.970000000000002
42749,SAG Puruandiro,2018-11-22,21.05,19.74,20.546666666666667
42750,SAG Puruandiro,2018-11-24,20.85,20.85,20.85
42751,SAG Puruandiro,2018-11-27,21.05,21.05,21.05
42752,SAG Puruandiro,2018-11-28,21.05,20.85,20.95
42753,SAG Puruandiro,2018-11-29,20.85,20.85,20.85
42754,SAG Puruandiro,2018-11-30,19.74,19.74,19.74
42755,SAG Puruandiro,2018-12-03,21.05,21.05,21.05
42756,SAG Puruandiro,2018-12-04,21.05,20.85,20.950000000000003
42757,SAG Puruandiro,2018-12-05,21.05,20.85,20.935714285714287
42758,SAG Puruandiro,2018-12-06,21.05,21.05,21.05
42759,SAG Puruandiro,2018-12-07,21.05,21.05,21.05
42760,SAG Puruandiro,2018-12-11,20.85,20.85,20.85
42761,SAG Puruandiro,2018-12-12,20.85,20.85,20.85
42762,SAG Puruandiro,2018-12-13,21.05,20.85,20.916666666666668
42763,SAG Puruandiro,2018-12-14,21.05,19.74,20.613333333333333
42764,SAG Puruandiro,2018-12-15,20.85,20.85,20.85
42765,SAG Puruandiro,2018-12-16,20.85,20.85,20.85
42766,SAG Puruandiro,2018-12-17,20.85,20.85,20.85
42767,SAG Puruandiro,2018-12-18,19.74,19.74,19.74
42768,SAG Puruandiro,2018-12-19,21.05,21.05,21.05
42769,SAG Puruandiro,2018-12-20,20.85,20.85,20.849999999999998
42770,SAG Puruandiro,2018-12-22,20.85,20.85,20.85
42771,SAG Puruandiro,2018-12-24,20.85,20.85,20.85
42772,SAG Puruandiro,2018-12-26,21.05,21.05,21.05
42773,SAG Puruandiro,2018-12-27,20.9,20.9,20.9
42774,SAG Puruandiro,2018-12-28,21.05,20.9,20.95
42775,SAG Puruandiro,2018-12-29,20.9,20.9,20.9
42776,SAG Puruandiro,2018-12-30,20.9,20.9,20.9
42777,SAG Puruandiro,2018-12-31,20.9,20.9,20.9
42778,SAG Queretaro,2018-01-02,17.29,16.43,16.984081632653073
42779,SAG Queretaro,2018-01-03,17.44,16.5,16.794285714285714
42780,SAG Queretaro,2018-01-04,17.44,16.46,17.059466666666648
42781,SAG Queretaro,2018-01-05,17.41,16.53,16.836666666666666
42782,SAG Queretaro,2018-01-06,16.73,16.73,16.73
42783,SAG Queretaro,2018-01-07,16.38,16.38,16.38
42784,SAG Queretaro,2018-01-08,17.57,16.59,17.08
42785,SAG Queretaro,2018-01-09,17.56,16.59,17.19826923076922
42786,SAG Queretaro,2018-01-10,17.61,16.68,17.35444444444445
42787,SAG Queretaro,2018-01-11,17.66,16.7,17.233114754098352
42788,SAG Queretaro,2018-01-12,17.69,16.75,16.991666666666664
42789,SAG Queretaro,2018-01-13,17.74,17.74,17.74
42790,SAG Queretaro,2018-01-15,17.75,16.85,17.430789473684207
42791,SAG Queretaro,2018-01-16,17.76,16.86,17.321333333333335
42792,SAG Queretaro,2018-01-17,17.85,16.86,17.443448275862067
42793,SAG Queretaro,2018-01-18,17.1,16.91,17.01
42794,SAG Queretaro,2018-01-19,17.91,16.75,17.69700000000001
42795,SAG Queretaro,2018-01-20,17.95,17.95,17.95
42796,SAG Queretaro,2018-01-22,17.95,16.99,17.67840909090909
42797,SAG Queretaro,2018-01-23,18.01,17.05,17.27444444444444
42798,SAG Queretaro,2018-01-24,18.05,17.11,17.63163636363635
42799,SAG Queretaro,2018-01-25,18.08,17.05,17.838000000000008
42800,SAG Queretaro,2018-01-26,18.09,17.16,17.31125
42801,SAG Queretaro,2018-01-27,18.14,17.19,17.69
42802,SAG Queretaro,2018-01-28,17.4,17.4,17.4
42803,SAG Queretaro,2018-01-29,18.18,17.22,17.807608695652153
42804,SAG Queretaro,2018-01-30,18.19,17.25,17.535000000000004
42805,SAG Queretaro,2018-01-31,18.31,17.31,17.885166666666656
42806,SAG Queretaro,2018-02-01,18.31,17.01,17.911333333333335
42807,SAG Queretaro,2018-02-02,18.37,17.33,17.85
42808,SAG Queretaro,2018-02-03,18.43,17.42,18.329000000000004
42809,SAG Queretaro,2018-02-04,17.67,17.67,17.67
42810,SAG Queretaro,2018-02-05,18.43,17.51,18.18904761904761
42811,SAG Queretaro,2018-02-06,18.43,17.44,17.759999999999998
42812,SAG Queretaro,2018-02-07,18.52,17.23,18.125490196078434
42813,SAG Queretaro,2018-02-08,18.61,17.48,18.205000000000005
42814,SAG Queretaro,2018-02-09,18.48,17.58,17.784
42815,SAG Queretaro,2018-02-10,18.45,17.52,18.05363636363636
42816,SAG Queretaro,2018-02-11,17.7,17.7,17.7
42817,SAG Queretaro,2018-02-12,18.44,17.57,18.16469387755104
42818,SAG Queretaro,2018-02-13,18.48,17.33,17.757499999999997
42819,SAG Queretaro,2018-02-14,18.49,17.54,18.130000000000006
42820,SAG Queretaro,2018-02-15,18.45,17.49,17.708333333333332
42821,SAG Queretaro,2018-02-16,18.55,17.61,18.256666666666668
42822,SAG Queretaro,2018-02-17,18.47,17.59,18.205000000000002
42823,SAG Queretaro,2018-02-19,18.47,17.63,18.16052631578948
42824,SAG Queretaro,2018-02-20,18.6,17.49,17.937272727272727
42825,SAG Queretaro,2018-02-21,18.51,17.55,18.163928571428556
42826,SAG Queretaro,2018-02-22,18.66,17.41,18.08142857142857
42827,SAG Queretaro,2018-02-23,18.55,17.72,18.37173913043479
42828,SAG Queretaro,2018-02-24,18.72,17.61,18.145
42829,SAG Queretaro,2018-02-25,18.58,17.67,18.398
42830,SAG Queretaro,2018-02-26,18.64,17.77,18.36533333333333
42831,SAG Queretaro,2018-02-27,18.65,17.6,17.893
42832,SAG Queretaro,2018-02-28,18.71,17.72,18.30384615384618
42833,SAG Queretaro,2018-03-01,18.81,17.68,18.437058823529416
42834,SAG Queretaro,2018-03-02,18.74,17.87,18.244285714285713
42835,SAG Queretaro,2018-03-03,18.75,17.73,18.396923076923077
42836,SAG Queretaro,2018-03-05,18.81,17.78,18.48652173913043
42837,SAG Queretaro,2018-03-06,18.74,17.7,18.307142857142853
42838,SAG Queretaro,2018-03-07,18.76,17.76,18.415161290322587
42839,SAG Queretaro,2018-03-08,18.82,17.7,18.4247619047619
42840,SAG Queretaro,2018-03-09,18.72,17.72,18.241428571428568
42841,SAG Queretaro,2018-03-10,18.71,17.89,18.43666666666667
42842,SAG Queretaro,2018-03-12,18.82,17.62,18.495400000000004
42843,SAG Queretaro,2018-03-13,18.76,17.72,18.080000000000002
42844,SAG Queretaro,2018-03-14,18.76,17.72,18.450289855072487
42845,SAG Queretaro,2018-03-15,18.01,17.73,17.826666666666668
42846,SAG Queretaro,2018-03-16,18.73,17.87,18.12
42847,SAG Queretaro,2018-03-17,18.8,17.94,18.631538461538465
42848,SAG Queretaro,2018-03-18,18.74,18.09,18.675
42849,SAG Queretaro,2018-03-19,18.74,17.76,18.540454545454555
42850,SAG Queretaro,2018-03-20,18.74,17.76,18.17357142857143
42851,SAG Queretaro,2018-03-21,18.82,17.29,18.472878787878802
42852,SAG Queretaro,2018-03-22,18.76,17.85,18.26666666666667
42853,SAG Queretaro,2018-03-23,18.77,17.81,18.075
42854,SAG Queretaro,2018-03-24,18.84,17.8,18.575555555555553
42855,SAG Queretaro,2018-03-25,18.76,17.99,18.631666666666668
42856,SAG Queretaro,2018-03-26,18.76,17.98,18.565
42857,SAG Queretaro,2018-03-27,18.77,17.76,18.490952380952375
42858,SAG Queretaro,2018-03-28,18.84,17.85,18.488225806451602
42859,SAG Queretaro,2018-03-29,18.78,17.88,18.216666666666665
42860,SAG Queretaro,2018-03-30,18.78,17.99,18.384999999999998
42861,SAG Queretaro,2018-04-01,18.09,18.09,18.09
42862,SAG Queretaro,2018-04-02,18.78,17.99,18.68099999999999
42863,SAG Queretaro,2018-04-03,18.84,17.9,18.485714285714288
42864,SAG Queretaro,2018-04-04,18.84,17.88,18.563857142857135
42865,SAG Queretaro,2018-04-05,18.94,17.83,18.436666666666667
42866,SAG Queretaro,2018-04-06,18.09,17.83,17.95
42867,SAG Queretaro,2018-04-07,18.86,17.9,18.561666666666667
42868,SAG Queretaro,2018-04-09,18.86,18.04,18.702978723404257
42869,SAG Queretaro,2018-04-10,18.94,17.85,18.352000000000004
42870,SAG Queretaro,2018-04-11,18.87,18.05,18.6045070422535
42871,SAG Queretaro,2018-04-12,18.96,17.86,18.279999999999998
42872,SAG Queretaro,2018-04-13,18.86,18.07,18.544
42873,SAG Queretaro,2018-04-14,18.97,17.93,18.723333333333333
42874,SAG Queretaro,2018-04-15,18.19,18.19,18.19
42875,SAG Queretaro,2018-04-16,18.86,17.87,18.605925925925945
42876,SAG Queretaro,2018-04-17,18.9,17.88,18.551
42877,SAG Queretaro,2018-04-18,18.9,17.91,18.62130434782611
42878,SAG Queretaro,2018-04-19,18.88,17.77,18.388333333333332
42879,SAG Queretaro,2018-04-20,18.88,18.11,18.494999999999997
42880,SAG Queretaro,2018-04-21,18.88,18.11,18.726
42881,SAG Queretaro,2018-04-23,18.88,17.99,18.67204081632653
42882,SAG Queretaro,2018-04-24,18.94,17.98,18.69181818181818
42883,SAG Queretaro,2018-04-25,18.97,17.9,18.645362318840597
42884,SAG Queretaro,2018-04-26,18.91,18.05,18.252857142857142
42885,SAG Queretaro,2018-04-27,18.91,17.92,18.314999999999998
42886,SAG Queretaro,2018-04-28,18.98,18.83,18.91857142857143
42887,SAG Queretaro,2018-04-29,18.91,18.07,18.42
42888,SAG Queretaro,2018-04-30,19.94,18.14,18.832826086956526
42889,SAG Queretaro,2018-05-01,18.26,17.99,18.125
42890,SAG Queretaro,2018-05-02,18.98,17.97,18.558297872340415
42891,SAG Queretaro,2018-05-03,18.94,17.99,18.835
42892,SAG Queretaro,2018-05-04,18.96,18.01,18.45
42893,SAG Queretaro,2018-05-05,19.08,17.97,18.803000000000004
42894,SAG Queretaro,2018-05-06,18.39,18.39,18.39
42895,SAG Queretaro,2018-05-07,18.96,18.08,18.765116279069776
42896,SAG Queretaro,2018-05-08,18.99,18.01,18.577999999999996
42897,SAG Queretaro,2018-05-09,18.99,17.98,18.705925925925936
42898,SAG Queretaro,2018-05-10,19.04,18.24,18.634999999999998
42899,SAG Queretaro,2018-05-11,19.02,17.99,18.542727272727276
42900,SAG Queretaro,2018-05-12,19.02,18.25,18.8275
42901,SAG Queretaro,2018-05-14,19.02,18.12,18.801999999999996
42902,SAG Queretaro,2018-05-15,19.01,18.05,18.750000000000004
42903,SAG Queretaro,2018-05-16,19.01,17.99,18.805925925925926
42904,SAG Queretaro,2018-05-17,19.08,17.99,18.752727272727267
42905,SAG Queretaro,2018-05-18,19.03,17.99,18.40222222222222
42906,SAG Queretaro,2018-05-19,19.03,18.27,18.953103448275854
42907,SAG Queretaro,2018-05-21,19.03,18.1,18.448
42908,SAG Queretaro,2018-05-22,19.11,18.1,18.90230769230769
42909,SAG Queretaro,2018-05-23,19.12,18.17,18.819459459459434
42910,SAG Queretaro,2018-05-24,19.06,17.97,18.279999999999998
42911,SAG Queretaro,2018-05-25,19.14,18.09,18.512
42912,SAG Queretaro,2018-05-26,19.09,17.99,18.695555555555558
42913,SAG Queretaro,2018-05-27,18.25,18.25,18.25
42914,SAG Queretaro,2018-05-28,19.09,18.05,18.90219512195122
42915,SAG Queretaro,2018-05-29,19.15,18.16,18.694285714285716
42916,SAG Queretaro,2018-05-30,19.09,18.16,18.851428571428567
42917,SAG Queretaro,2018-05-31,19.11,18.29,18.75
42918,SAG Queretaro,2018-06-01,19.11,18.27,18.672857142857143
42919,SAG Queretaro,2018-06-02,19.11,18.19,18.766
42920,SAG Queretaro,2018-06-04,19.19,18.27,18.92477272727273
42921,SAG Queretaro,2018-06-05,19.12,18.18,18.689230769230768
42922,SAG Queretaro,2018-06-06,19.12,17.99,18.87296874999998
42923,SAG Queretaro,2018-06-07,19.13,18.42,18.679999999999996
42924,SAG Queretaro,2018-06-08,19.26,17.99,18.767999999999997
42925,SAG Queretaro,2018-06-09,19.27,19.06,19.165
42926,SAG Queretaro,2018-06-10,19.27,18.27,18.744285714285716
42927,SAG Queretaro,2018-06-11,19.15,18.43,18.969999999999978
42928,SAG Queretaro,2018-06-12,18.35,17.72,18.146
42929,SAG Queretaro,2018-06-13,19.19,18.35,18.87500000000001
42930,SAG Queretaro,2018-06-14,19.19,17.99,19.035263157894736
42931,SAG Queretaro,2018-06-15,19.29,18.39,18.665
42932,SAG Queretaro,2018-06-16,19.22,18.38,19.009999999999998
42933,SAG Queretaro,2018-06-18,19.22,18.04,19.02180000000001
42934,SAG Queretaro,2018-06-19,19.22,18.3,18.799999999999997
42935,SAG Queretaro,2018-06-20,19.25,18.4,19.041805555555545
42936,SAG Queretaro,2018-06-21,19.25,18.32,18.726666666666667
42937,SAG Queretaro,2018-06-22,19.36,18.08,18.735
42938,SAG Queretaro,2018-06-23,18.99,18.45,18.72
42939,SAG Queretaro,2018-06-25,19.27,18.44,19.120465116279075
42940,SAG Queretaro,2018-06-26,19.14,18.47,18.759999999999998
42941,SAG Queretaro,2018-06-27,19.29,18.43,19.015961538461543
42942,SAG Queretaro,2018-06-28,19.29,18.12,19.176666666666666
42943,SAG Queretaro,2018-06-29,19.43,18.33,18.775
42944,SAG Queretaro,2018-06-30,19.29,18.63,18.96
42945,SAG Queretaro,2018-07-02,19.32,18.55,19.154473684210526
42946,SAG Queretaro,2018-07-03,19.18,18.51,18.74833333333333
42947,SAG Queretaro,2018-07-04,19.33,18.45,19.083333333333325
42948,SAG Queretaro,2018-07-05,19.33,18.18,19.147857142857134
