,subagencia,fecha,precioLitro,centroCarga
121012,SAG Tanquian de Escobedo,2018-03-15,17.56,105273
121013,SAG Tanquian de Escobedo,2018-03-16,10.34,0
121014,SAG Tanquian de Escobedo,2018-03-17,18.67,105273
121016,SAG Tanquian de Escobedo,2018-03-19,10.34,0
121017,SAG Tanquian de Escobedo,2018-03-20,18.68,105273
121018,SAG Tanquian de Escobedo,2018-03-21,18.69,105273
121019,SAG Tanquian de Escobedo,2018-03-22,18.7,105273
121021,SAG Tanquian de Escobedo,2018-03-23,10.34,0
121022,SAG Tanquian de Escobedo,2018-03-24,18.72,105273
121023,SAG Tanquian de Escobedo,2018-03-26,18.72,105273
121024,SAG Tanquian de Escobedo,2018-03-27,18.73,105273
121025,SAG Tanquian de Escobedo,2018-03-28,18.72,105273
121028,SAG Tanquian de Escobedo,2018-03-29,18.73,105273
121029,SAG Tanquian de Escobedo,2018-03-31,18.72,105273
121030,SAG Tanquian de Escobedo,2018-04-02,18.72,105273
121031,SAG Tanquian de Escobedo,2018-04-03,10.34,0
121032,SAG Tanquian de Escobedo,2018-04-05,18.74,105273
121033,SAG Tanquian de Escobedo,2018-04-07,10.34,0
121034,SAG Tanquian de Escobedo,2018-04-10,18.73,105273
121037,SAG Tanquian de Escobedo,2018-04-11,18.74,105273
121038,SAG Tanquian de Escobedo,2018-04-12,18.75,105273
121039,SAG Tanquian de Escobedo,2018-04-13,18.76,105273
121040,SAG Tanquian de Escobedo,2018-04-14,10.34,0
121041,SAG Tanquian de Escobedo,2018-04-19,18.76,105273
121044,SAG Tanquian de Escobedo,2018-04-21,10.34,0
121045,SAG Tanquian de Escobedo,2018-04-23,18.78,105273
121046,SAG Tanquian de Escobedo,2018-04-25,18.82,105273
121048,SAG Tanquian de Escobedo,2018-04-26,18.83,105273
121049,SAG Tanquian de Escobedo,2018-04-30,10.34,0
121050,SAG Tanquian de Escobedo,2018-05-02,18.86,105273
121053,SAG Tanquian de Escobedo,2018-05-03,18.87,105273
121054,SAG Tanquian de Escobedo,2018-05-04,18.88,105273
121055,SAG Tanquian de Escobedo,2018-05-05,10.34,0
121056,SAG Tanquian de Escobedo,2018-05-08,10.34,0
121057,SAG Tanquian de Escobedo,2018-05-10,18.91,105273
121058,SAG Tanquian de Escobedo,2018-05-15,18.93,105273
121060,SAG Tanquian de Escobedo,2018-05-16,18.94,105273
121061,SAG Tanquian de Escobedo,2018-05-18,18.96,105273
121063,SAG Tanquian de Escobedo,2018-05-19,18.97,105273
121064,SAG Tanquian de Escobedo,2018-05-22,10.34,0
121066,SAG Tanquian de Escobedo,2018-05-23,18.99,105273
121069,SAG Tanquian de Escobedo,2018-05-24,10.34,0
121071,SAG Tanquian de Escobedo,2018-05-26,19.02,105273
121072,SAG Tanquian de Escobedo,2018-05-27,19.02,105273
121073,SAG Tanquian de Escobedo,2018-05-31,19.05,105273
121076,SAG Tanquian de Escobedo,2018-06-01,19.06,105273
121077,SAG Tanquian de Escobedo,2018-06-02,19.07,105273
121080,SAG Tanquian de Escobedo,2018-06-05,10.34,0
121082,SAG Tanquian de Escobedo,2018-06-07,18.05,105273
121083,SAG Tanquian de Escobedo,2018-06-08,19.13,105273
121084,SAG Tanquian de Escobedo,2018-06-09,19.15,105273
121085,SAG Tanquian de Escobedo,2018-06-11,19.15,105273
121086,SAG Tanquian de Escobedo,2018-06-12,18.08,105273
121087,SAG Tanquian de Escobedo,2018-06-13,19.18,105273
121088,SAG Tanquian de Escobedo,2018-06-15,18.12,105273
121089,SAG Tanquian de Escobedo,2018-06-16,19.22,105273
121090,SAG Tanquian de Escobedo,2018-06-18,10.34,0
121091,SAG Tanquian de Escobedo,2018-06-20,19.24,105273
121092,SAG Tanquian de Escobedo,2018-06-21,18.17,105273
121093,SAG Tanquian de Escobedo,2018-06-22,19.26,105273
121096,SAG Tanquian de Escobedo,2018-06-23,19.28,105273
121097,SAG Tanquian de Escobedo,2018-06-26,19.28,105273
121100,SAG Tanquian de Escobedo,2018-06-28,18.23,105273
121101,SAG Tanquian de Escobedo,2018-06-29,19.33,105273
121102,SAG Tanquian de Escobedo,2018-07-02,18.25,105273
121103,SAG Tanquian de Escobedo,2018-07-03,10.43,0
121104,SAG Tanquian de Escobedo,2018-07-04,19.38,105273
121106,SAG Tanquian de Escobedo,2018-07-05,19.41,105273
121107,SAG Tanquian de Escobedo,2018-07-06,10.43,0
121108,SAG Tanquian de Escobedo,2018-07-09,19.46,105273
121109,SAG Tanquian de Escobedo,2018-07-11,19.49,105273
121110,SAG Tanquian de Escobedo,2018-07-12,10.43,0
121112,SAG Tanquian de Escobedo,2018-07-13,18.53,105275
121113,SAG Tanquian de Escobedo,2018-07-14,19.58,105273
121115,SAG Tanquian de Escobedo,2018-07-17,19.67,105273
121116,SAG Tanquian de Escobedo,2018-07-19,19.68,105273
121117,SAG Tanquian de Escobedo,2018-07-20,19.7,105273
121119,SAG Tanquian de Escobedo,2018-07-21,19.72,105273
121120,SAG Tanquian de Escobedo,2018-07-24,18.71,105275
121121,SAG Tanquian de Escobedo,2018-07-25,19.76,105273
121122,SAG Tanquian de Escobedo,2018-07-27,18.77,105275
121123,SAG Tanquian de Escobedo,2018-07-28,18.8,105275
121124,SAG Tanquian de Escobedo,2018-07-30,18.82,105275
121125,SAG Tanquian de Escobedo,2018-08-01,19.92,105273
121127,SAG Tanquian de Escobedo,2018-08-03,19.75,105286
121128,SAG Tanquian de Escobedo,2018-08-04,18.57,105277
121129,SAG Tanquian de Escobedo,2018-08-07,20.07,105273
121131,SAG Tanquian de Escobedo,2018-08-10,19.08,112557
121132,SAG Tanquian de Escobedo,2018-08-13,20.09,105273
121133,SAG Tanquian de Escobedo,2018-08-16,20.16,105273
121136,SAG Tanquian de Escobedo,2018-08-17,10.43,0
121137,SAG Tanquian de Escobedo,2018-08-18,10.43,0
121138,SAG Tanquian de Escobedo,2018-08-20,19.18,105275
121139,SAG Tanquian de Escobedo,2018-08-21,20.16,105273
121140,SAG Tanquian de Escobedo,2018-08-22,20.17,105273
121141,SAG Tanquian de Escobedo,2018-08-23,10.43,0
121142,SAG Tanquian de Escobedo,2018-08-25,20.22,105273
121144,SAG Tanquian de Escobedo,2018-08-28,20.22,105273
121146,SAG Tanquian de Escobedo,2018-08-30,20.26,105273
121147,SAG Tanquian de Escobedo,2018-08-31,10.43,0
121148,SAG Tanquian de Escobedo,2018-09-04,20.32,105273
121150,SAG Tanquian de Escobedo,2018-09-05,10.43,0
121151,SAG Tanquian de Escobedo,2018-09-06,20.34,105273
121152,SAG Tanquian de Escobedo,2018-09-08,20.36,105273
121154,SAG Tanquian de Escobedo,2018-09-12,20.38,105273
121155,SAG Tanquian de Escobedo,2018-09-13,20.42,105273
121156,SAG Tanquian de Escobedo,2018-09-14,19.44,105275
121157,SAG Tanquian de Escobedo,2018-09-15,10.43,0
121160,SAG Tanquian de Escobedo,2018-09-19,20.4,105273
121161,SAG Tanquian de Escobedo,2018-09-20,19.42,105275
121162,SAG Tanquian de Escobedo,2018-09-21,20.44,105273
121163,SAG Tanquian de Escobedo,2018-09-22,10.43,0
121164,SAG Tanquian de Escobedo,2018-09-26,10.43,0
121165,SAG Tanquian de Escobedo,2018-09-27,20.48,105273
121167,SAG Tanquian de Escobedo,2018-09-28,19.5,105275
121168,SAG Tanquian de Escobedo,2018-10-03,20.58,105273
121169,SAG Tanquian de Escobedo,2018-10-04,19.6,105275
121170,SAG Tanquian de Escobedo,2018-10-09,20.66,105273
121172,SAG Tanquian de Escobedo,2018-10-11,19.68,105275
121173,SAG Tanquian de Escobedo,2018-10-13,20.75,105273
121175,SAG Tanquian de Escobedo,2018-10-16,20.76,105273
121176,SAG Tanquian de Escobedo,2018-10-19,10.43,0
121177,SAG Tanquian de Escobedo,2018-10-20,20.8,105273
121178,SAG Tanquian de Escobedo,2018-10-22,19.58,105275
121179,SAG Tanquian de Escobedo,2018-10-24,20.84,105273
121180,SAG Tanquian de Escobedo,2018-10-26,19.56,105275
121181,SAG Tanquian de Escobedo,2018-10-27,20.86,105273
121183,SAG Tanquian de Escobedo,2018-10-29,10.43,0
121184,SAG Tanquian de Escobedo,2018-11-01,20.92,105273
121187,SAG Tanquian de Escobedo,2018-11-05,10.43,0
121188,SAG Tanquian de Escobedo,2018-11-06,20.92,105273
121189,SAG Tanquian de Escobedo,2018-11-07,10.43,0
121190,SAG Tanquian de Escobedo,2018-11-08,20.9,105273
121192,SAG Tanquian de Escobedo,2018-11-09,19.46,105275
121193,SAG Tanquian de Escobedo,2018-11-10,20.92,105273
121194,SAG Tanquian de Escobedo,2018-11-13,10.43,0
121195,SAG Tanquian de Escobedo,2018-11-15,20.9,105273
121198,SAG Tanquian de Escobedo,2018-11-16,19.36,105275
121199,SAG Tanquian de Escobedo,2018-11-17,10.43,0
121200,SAG Tanquian de Escobedo,2018-11-19,19.66,112557
121201,SAG Tanquian de Escobedo,2018-11-20,10.43,0
121202,SAG Tanquian de Escobedo,2018-11-22,20.85,105273
121204,SAG Tanquian de Escobedo,2018-11-24,20.8,105273
121205,SAG Tanquian de Escobedo,2018-11-27,10.43,0
121206,SAG Tanquian de Escobedo,2018-11-28,10.43,0
121207,SAG Tanquian de Escobedo,2018-12-05,20.68,105273
121208,SAG Tanquian de Escobedo,2018-12-07,19.1,105275
121209,SAG Tanquian de Escobedo,2018-12-08,20.67,105273
121210,SAG Tanquian de Escobedo,2018-12-10,20.67,105273
121211,SAG Tanquian de Escobedo,2018-12-11,20.67,105273
121212,SAG Tanquian de Escobedo,2018-12-12,10.43,0
121213,SAG Tanquian de Escobedo,2018-12-13,20.67,105273
121214,SAG Tanquian de Escobedo,2018-12-14,20.67,105273
121215,SAG Tanquian de Escobedo,2018-12-15,10.43,0
121216,SAG Tanquian de Escobedo,2018-12-17,10.43,0
121218,SAG Tanquian de Escobedo,2018-12-19,20.67,105273
121220,SAG Tanquian de Escobedo,2018-12-20,19.09,105275
121221,SAG Tanquian de Escobedo,2018-12-21,20.67,105273
121222,SAG Tanquian de Escobedo,2018-12-22,20.67,105273
121223,SAG Tanquian de Escobedo,2018-12-23,19.09,105275
121224,SAG Tanquian de Escobedo,2018-12-27,19.09,105275
121225,SAG Tanquian de Escobedo,2018-12-28,10.43,0
121226,SAG Tanquian de Escobedo,2018-12-29,19.09,105275
121227,SAG Tanquian de Escobedo,2018-12-30,20.91,105275
121228,SAG Taxco,2018-01-02,16.49,107121
121230,SAG Taxco,2018-01-04,16.54,107121
121231,SAG Taxco,2018-01-06,16.64,107121
121232,SAG Taxco,2018-01-08,17.67,111755
121233,SAG Taxco,2018-01-09,16.79,107117
121239,SAG Taxco,2018-01-10,16.74,107121
121240,SAG Taxco,2018-01-11,16.79,107121
121241,SAG Taxco,2018-01-12,16.96,107117
121242,SAG Taxco,2018-01-13,16.89,107121
121244,SAG Taxco,2018-01-16,17.08,107117
121247,SAG Taxco,2018-01-17,16.96,107121
121248,SAG Taxco,2018-01-18,17.17,107117
121252,SAG Taxco,2018-01-19,17.09,107121
121253,SAG Taxco,2018-01-20,17.16,107121
121254,SAG Taxco,2018-01-22,17.16,107121
121255,SAG Taxco,2018-01-24,17.26,107121
121256,SAG Taxco,2018-01-25,17.32,107121
121257,SAG Taxco,2018-01-26,17.5,107117
121261,SAG Taxco,2018-01-27,17.39,107121
121262,SAG Taxco,2018-01-29,17.54,107117
121268,SAG Taxco,2018-02-01,17.53,107121
121269,SAG Taxco,2018-02-06,17.71,107121
121270,SAG Taxco,2018-02-07,17.72,107121
121271,SAG Taxco,2018-02-08,17.7,107121
121272,SAG Taxco,2018-02-10,17.66,107121
121273,SAG Taxco,2018-02-12,17.85,107117
121279,SAG Taxco,2018-02-14,17.64,107121
121280,SAG Taxco,2018-02-15,17.85,107117
121285,SAG Taxco,2018-02-17,18.68,111755
121286,SAG Taxco,2018-02-19,17.75,107121
121287,SAG Taxco,2018-02-20,17.9,107117
121288,SAG Taxco,2018-02-21,17.77,107121
121289,SAG Taxco,2018-02-22,17.77,107121
121290,SAG Taxco,2018-02-24,17.84,107121
121291,SAG Taxco,2018-02-26,17.98,107117
121296,SAG Taxco,2018-03-01,17.94,107121
121297,SAG Taxco,2018-03-05,17.91,107121
121298,SAG Taxco,2018-03-08,17.93,107121
121299,SAG Taxco,2018-03-09,18.11,107117
121300,SAG Taxco,2018-03-10,17.91,107121
121301,SAG Taxco,2018-03-12,17.91,107121
121302,SAG Taxco,2018-03-13,18.12,107117
121305,SAG Taxco,2018-03-14,17.91,107121
121306,SAG Taxco,2018-03-15,17.93,107121
121307,SAG Taxco,2018-03-16,18.14,107117
121311,SAG Taxco,2018-03-17,17.95,107121
121312,SAG Taxco,2018-03-19,18.15,107117
121313,SAG Taxco,2018-03-20,17.96,107121
121314,SAG Taxco,2018-03-21,17.97,107121
121315,SAG Taxco,2018-03-22,18.18,107117
121316,SAG Taxco,2018-03-23,18.19,107117
121320,SAG Taxco,2018-03-24,18.0,107121
121321,SAG Taxco,2018-03-26,18.0,107121
121322,SAG Taxco,2018-03-27,18.22,107117
121324,SAG Taxco,2018-03-28,18.99,107121
121325,SAG Taxco,2018-03-29,18.0,107121
121326,SAG Taxco,2018-03-31,18.2,107117
121331,SAG Taxco,2018-04-02,18.0,107121
121332,SAG Taxco,2018-04-04,18.0,107121
121333,SAG Taxco,2018-04-05,18.01,107121
121334,SAG Taxco,2018-04-07,18.97,111755
121335,SAG Taxco,2018-04-09,18.06,107121
121336,SAG Taxco,2018-04-11,18.06,107121
121337,SAG Taxco,2018-04-12,18.07,107121
121338,SAG Taxco,2018-04-13,19.01,111755
121339,SAG Taxco,2018-04-14,18.08,107121
121340,SAG Taxco,2018-04-16,18.22,107117
121346,SAG Taxco,2018-04-18,18.08,107121
121347,SAG Taxco,2018-04-19,18.09,107121
121348,SAG Taxco,2018-04-20,18.24,107117
121349,SAG Taxco,2018-04-21,18.11,107121
121350,SAG Taxco,2018-04-23,18.11,107121
121351,SAG Taxco,2018-04-24,19.02,111755
121352,SAG Taxco,2018-04-26,18.15,107121
121353,SAG Taxco,2018-04-27,18.28,107117
121356,SAG Taxco,2018-04-28,18.17,107121
121357,SAG Taxco,2018-04-30,18.17,107121
121358,SAG Taxco,2018-05-02,19.15,107121
121359,SAG Taxco,2018-05-03,18.2,107121
121360,SAG Taxco,2018-05-04,18.33,107117
121366,SAG Taxco,2018-05-05,18.21,107121
121367,SAG Taxco,2018-05-07,18.34,107117
121373,SAG Taxco,2018-05-08,18.22,107121
121374,SAG Taxco,2018-05-09,19.19,107121
121375,SAG Taxco,2018-05-10,18.24,107121
121376,SAG Taxco,2018-05-11,18.37,107117
121380,SAG Taxco,2018-05-12,18.25,107121
121381,SAG Taxco,2018-05-14,18.38,107117
121382,SAG Taxco,2018-05-15,18.27,107121
121383,SAG Taxco,2018-05-16,18.39,107117
121387,SAG Taxco,2018-05-17,18.29,107121
121388,SAG Taxco,2018-05-19,18.31,107121
121389,SAG Taxco,2018-05-23,18.33,107121
121390,SAG Taxco,2018-05-24,18.34,107121
121391,SAG Taxco,2018-05-25,18.47,107117
121396,SAG Taxco,2018-05-26,18.36,107121
121397,SAG Taxco,2018-05-28,19.21,107131
121398,SAG Taxco,2018-05-29,18.49,107117
121402,SAG Taxco,2018-05-30,19.34,107121
121403,SAG Taxco,2018-05-31,18.4,107121
121404,SAG Taxco,2018-06-01,19.29,111755
121405,SAG Taxco,2018-06-02,18.42,107121
121406,SAG Taxco,2018-06-04,19.33,111755
121407,SAG Taxco,2018-06-05,18.55,107117
121411,SAG Taxco,2018-06-06,18.56,107117
121412,SAG Taxco,2018-06-07,18.46,107121
121413,SAG Taxco,2018-06-08,18.59,107117
121417,SAG Taxco,2018-06-09,18.48,107121
121418,SAG Taxco,2018-06-11,19.56,107117
121419,SAG Taxco,2018-06-12,18.62,107117
121423,SAG Taxco,2018-06-13,18.63,107117
121424,SAG Taxco,2018-06-14,18.52,107121
121425,SAG Taxco,2018-06-15,18.65,107117
121429,SAG Taxco,2018-06-16,18.55,107121
121430,SAG Taxco,2018-06-18,18.65,107117
121431,SAG Taxco,2018-06-19,18.68,107117
121435,SAG Taxco,2018-06-20,18.58,107121
121436,SAG Taxco,2018-06-21,18.59,107121
121437,SAG Taxco,2018-06-23,18.62,107121
121438,SAG Taxco,2018-06-24,19.52,111755
121439,SAG Taxco,2018-06-25,18.73,107117
121442,SAG Taxco,2018-06-26,18.63,107121
121443,SAG Taxco,2018-06-27,18.64,107121
121444,SAG Taxco,2018-06-28,18.66,107121
121445,SAG Taxco,2018-06-29,18.78,107117
121449,SAG Taxco,2018-07-02,18.67,107121
121450,SAG Taxco,2018-07-03,18.8,107117
121454,SAG Taxco,2018-07-04,18.72,107121
121455,SAG Taxco,2018-07-05,18.77,107121
121456,SAG Taxco,2018-07-06,18.9,107117
121458,SAG Taxco,2018-07-09,18.83,107121
121459,SAG Taxco,2018-07-10,18.97,107117
121460,SAG Taxco,2018-07-11,18.92,107121
121461,SAG Taxco,2018-07-12,18.94,107121
121462,SAG Taxco,2018-07-13,19.06,107117
121464,SAG Taxco,2018-07-16,18.98,107121
121465,SAG Taxco,2018-07-17,19.13,107117
121466,SAG Taxco,2018-07-19,19.16,107117
121470,SAG Taxco,2018-07-20,19.1,107121
121471,SAG Taxco,2018-07-23,19.2,107117
121474,SAG Taxco,2018-07-24,19.15,107121
121475,SAG Taxco,2018-07-25,19.17,107121
121476,SAG Taxco,2018-07-26,19.19,107121
121477,SAG Taxco,2018-07-27,19.29,107117
121480,SAG Taxco,2018-07-28,19.24,107121
121481,SAG Taxco,2018-07-30,19.24,107121
121482,SAG Taxco,2018-08-01,19.34,107121
121483,SAG Taxco,2018-08-02,19.44,107117
121485,SAG Taxco,2018-08-03,19.39,107121
121486,SAG Taxco,2018-08-04,19.42,107121
121487,SAG Taxco,2018-08-06,19.42,107121
121488,SAG Taxco,2018-08-07,19.56,107117
121493,SAG Taxco,2018-08-08,20.42,111755
121494,SAG Taxco,2018-08-09,19.54,107121
121495,SAG Taxco,2018-08-10,19.55,107117
121498,SAG Taxco,2018-08-13,19.52,107121
121499,SAG Taxco,2018-08-14,19.62,107117
121502,SAG Taxco,2018-08-15,19.57,107121
121503,SAG Taxco,2018-08-16,19.6,107121
121504,SAG Taxco,2018-08-18,20.64,107106
121505,SAG Taxco,2018-08-20,19.59,107121
121506,SAG Taxco,2018-08-21,19.67,107117
121508,SAG Taxco,2018-08-22,19.63,107121
121509,SAG Taxco,2018-08-23,19.63,107121
121510,SAG Taxco,2018-08-24,19.72,107117
121511,SAG Taxco,2018-08-25,19.65,107121
121512,SAG Taxco,2018-08-26,19.71,107117
121513,SAG Taxco,2018-08-27,19.65,107121
121514,SAG Taxco,2018-08-28,19.66,107121
121515,SAG Taxco,2018-08-29,19.67,107121
121516,SAG Taxco,2018-08-30,19.69,107121
121517,SAG Taxco,2018-08-31,19.79,107117
121521,SAG Taxco,2018-09-01,19.73,107121
121522,SAG Taxco,2018-09-03,19.73,107121
121523,SAG Taxco,2018-09-04,19.73,107121
121524,SAG Taxco,2018-09-05,20.76,107117
121526,SAG Taxco,2018-09-06,19.76,107121
121527,SAG Taxco,2018-09-07,20.78,107121
121528,SAG Taxco,2018-09-08,20.77,107121
121529,SAG Taxco,2018-09-10,19.69,107121
121530,SAG Taxco,2018-09-11,19.7,107121
121532,SAG Taxco,2018-09-12,19.71,107121
121533,SAG Taxco,2018-09-13,19.74,107121
121534,SAG Taxco,2018-09-14,19.84,107117
121538,SAG Taxco,2018-09-15,20.81,107121
121539,SAG Taxco,2018-09-17,19.74,107121
121540,SAG Taxco,2018-09-18,19.71,107121
121541,SAG Taxco,2018-09-19,19.71,107121
121542,SAG Taxco,2018-09-20,19.82,107117
121545,SAG Taxco,2018-09-21,19.75,107121
121546,SAG Taxco,2018-09-22,19.84,107117
121547,SAG Taxco,2018-09-24,19.76,107121
121548,SAG Taxco,2018-09-25,19.78,107121
121549,SAG Taxco,2018-09-26,19.8,107121
121550,SAG Taxco,2018-09-27,19.8,107121
121551,SAG Taxco,2018-09-28,19.91,107117
121555,SAG Taxco,2018-09-29,19.86,107121
121556,SAG Taxco,2018-09-30,19.86,107121
121557,SAG Taxco,2018-10-01,19.94,107117
121561,SAG Taxco,2018-10-02,19.87,107121
121562,SAG Taxco,2018-10-03,19.89,107121
121563,SAG Taxco,2018-10-04,20.01,107117
121565,SAG Taxco,2018-10-05,19.96,107121
121566,SAG Taxco,2018-10-06,19.98,107121
121567,SAG Taxco,2018-10-07,21.11,107117
121570,SAG Taxco,2018-10-08,20.05,107117
121574,SAG Taxco,2018-10-09,20.07,107117
121575,SAG Taxco,2018-10-10,19.99,107121
121576,SAG Taxco,2018-10-11,20.07,107117
121579,SAG Taxco,2018-10-12,19.99,107121
121580,SAG Taxco,2018-10-13,19.97,107121
121581,SAG Taxco,2018-10-15,20.07,107117
121585,SAG Taxco,2018-10-16,19.94,107121
121586,SAG Taxco,2018-10-17,19.93,107121
121587,SAG Taxco,2018-10-18,19.95,107121
121588,SAG Taxco,2018-10-19,21.22,107121
121589,SAG Taxco,2018-10-20,19.91,107121
121590,SAG Taxco,2018-10-22,20.04,107117
121592,SAG Taxco,2018-10-23,20.06,107117
121595,SAG Taxco,2018-10-24,19.92,107121
121596,SAG Taxco,2018-10-25,19.9,107121
121597,SAG Taxco,2018-10-26,20.06,107117
121599,SAG Taxco,2018-10-27,21.35,107117
121600,SAG Taxco,2018-10-29,19.87,107121
121601,SAG Taxco,2018-10-30,19.87,107121
121602,SAG Taxco,2018-11-01,19.9,107121
121603,SAG Taxco,2018-11-03,19.86,107121
121604,SAG Taxco,2018-11-05,19.86,107121
121605,SAG Taxco,2018-11-06,19.86,107121
121606,SAG Taxco,2018-11-07,19.84,107121
121607,SAG Taxco,2018-11-08,20.03,107117
121611,SAG Taxco,2018-11-09,19.79,107121
121612,SAG Taxco,2018-11-10,19.79,107121
121613,SAG Taxco,2018-11-12,19.79,107121
121614,SAG Taxco,2018-11-13,21.35,107106
121615,SAG Taxco,2018-11-14,19.74,107121
121616,SAG Taxco,2018-11-15,19.91,107117
121618,SAG Taxco,2018-11-16,19.7,107121
121619,SAG Taxco,2018-11-17,19.87,107117
121621,SAG Taxco,2018-11-19,21.27,111755
121622,SAG Taxco,2018-11-20,19.66,107121
121623,SAG Taxco,2018-11-21,21.27,111755
121624,SAG Taxco,2018-11-22,19.66,107121
121625,SAG Taxco,2018-11-23,19.63,107121
121626,SAG Taxco,2018-11-24,19.61,107121
121627,SAG Taxco,2018-11-26,19.58,107121
121628,SAG Taxco,2018-11-27,19.58,107121
121629,SAG Taxco,2018-11-29,19.56,107121
121630,SAG Taxco,2018-11-30,19.53,107121
121631,SAG Taxco,2018-12-01,19.51,107121
121632,SAG Taxco,2018-12-03,19.48,107121
121633,SAG Taxco,2018-12-04,19.43,107121
121634,SAG Taxco,2018-12-05,19.4,107121
121635,SAG Taxco,2018-12-06,19.39,107121
121636,SAG Taxco,2018-12-07,19.36,107121
121637,SAG Taxco,2018-12-10,19.27,107121
121638,SAG Taxco,2018-12-11,19.5,107117
121639,SAG Taxco,2018-12-13,19.19,107121
121640,SAG Taxco,2018-12-14,19.19,107121
121641,SAG Taxco,2018-12-15,19.19,107121
121642,SAG Taxco,2018-12-16,20.98,107121
121643,SAG Taxco,2018-12-17,19.19,107121
121644,SAG Taxco,2018-12-18,19.37,107117
121645,SAG Taxco,2018-12-19,19.19,107121
121646,SAG Taxco,2018-12-20,19.25,107117
121650,SAG Taxco,2018-12-21,19.13,107121
121651,SAG Taxco,2018-12-22,19.12,107121
121652,SAG Taxco,2018-12-23,19.1,107117
121656,SAG Taxco,2018-12-24,19.1,107117
121657,SAG Taxco,2018-12-27,19.03,107117
121661,SAG Taxco,2018-12-28,19.04,107121
121662,SAG Taxco,2018-12-29,19.04,107121
121663,SAG Taxco,2018-12-30,18.98,107117
121667,SAG Taxco,2018-12-31,18.98,107117
121668,SAG Teapa,2018-01-02,16.8,107578
121669,SAG Teapa,2018-01-04,16.8,107578
121670,SAG Teapa,2018-01-05,17.05,111215
121671,SAG Teapa,2018-01-06,17.03,110548
121672,SAG Teapa,2018-01-08,17.0,107578
121673,SAG Teapa,2018-01-09,17.0,107578
121674,SAG Teapa,2018-01-10,17.15,110548
121675,SAG Teapa,2018-01-11,17.17,107578
121676,SAG Teapa,2018-01-12,16.95,110504
121677,SAG Teapa,2018-01-13,17.28,107599
121678,SAG Teapa,2018-01-17,17.39,107578
121679,SAG Teapa,2018-01-18,17.39,107578
121680,SAG Teapa,2018-01-18,17.39,107599
121681,SAG Teapa,2018-01-19,17.4,111956
121682,SAG Teapa,2018-01-20,17.45,107578
121684,SAG Teapa,2018-01-22,17.45,107578
121685,SAG Teapa,2018-01-22,17.45,107613
121686,SAG Teapa,2018-01-23,17.47,107578
121687,SAG Teapa,2018-01-24,17.51,107578
121688,SAG Teapa,2018-01-25,17.61,107613
121689,SAG Teapa,2018-01-25,17.61,107578
121690,SAG Teapa,2018-01-26,17.66,107578
121691,SAG Teapa,2018-01-27,17.94,107612
121695,SAG Teapa,2018-01-29,17.71,107578
121696,SAG Teapa,2018-01-30,17.82,107613
121697,SAG Teapa,2018-02-01,17.78,107578
121698,SAG Teapa,2018-02-05,17.91,107578
121699,SAG Teapa,2018-02-06,17.92,107613
121700,SAG Teapa,2018-02-08,17.99,107613
121702,SAG Teapa,2018-02-09,18.0,107599
121703,SAG Teapa,2018-02-14,17.99,107613
121704,SAG Teapa,2018-02-17,17.95,107578
121705,SAG Teapa,2018-02-19,17.97,107578
121706,SAG Teapa,2018-02-20,17.97,107578
121707,SAG Teapa,2018-02-22,18.1,107599
